date,y_true,y_pred
2019-01-02,0.01377162752969724,0.0
2019-01-03,0.025377597530860937,0.0
2019-01-04,0.007192231387695457,0.0
2019-01-07,0.003704838828116574,0.0
2019-01-08,0.004442296903236801,0.0
2019-01-09,0.008366627292425925,0.0
2019-01-10,0.006775793693842656,0.0
2019-01-11,0.015757429808902275,0.0
2019-01-14,0.011417640038683216,0.0
2019-01-15,0.013399908885478866,0.0
2019-01-16,0.006373715807789236,0.0
2019-01-17,-0.001931292363371496,0.0
2019-01-18,-0.00957861715706942,0.0
2019-01-22,0.0019223088049707968,0.0
2019-01-23,-0.0032378275379147557,0.0
2019-01-24,0.027534271285497704,0.0
2019-01-25,0.028396413320138408,0.0
2019-01-28,0.030520814231936897,0.0
2019-01-29,0.028400242882170156,0.0
2019-01-30,0.021887735325881615,0.0
2019-01-31,0.0028056041119326053,0.0
2019-02-01,0.010653304819084096,0.0
2019-02-04,0.0068843685446675065,0.0
2019-02-05,0.014455381296066631,0.0
2019-02-06,0.016106965100031425,0.0
2019-02-07,0.005587632978489359,0.0
2019-02-08,0.010356992186617574,0.0
2019-02-11,0.012896286951559126,0.0
2019-02-12,0.0033064010599007806,0.0
2019-02-13,0.004397988857508461,0.0
2019-02-14,0.010898789882294167,0.0
2019-02-15,-0.004056004950875016,0.0
2019-02-19,-0.008640576172767797,0.0
2019-02-20,-0.008286520959102152,0.0
2019-02-21,-0.006420245441998621,0.0
2019-02-22,-0.0034968034755415945,0.0
2019-02-25,0.0003694210844475547,0.0
2019-02-26,-0.000923602852192518,0.0
2019-02-27,-0.0009250403300554466,0.0
2019-02-28,-0.01222010845770406,0.0
2019-03-01,-0.00981948770570824,0.0
2019-03-04,0.004789956067683412,0.0
2019-03-05,0.005896455118392589,0.0
2019-03-06,0.013055309012148377,0.0
2019-03-07,0.01864035389970271,0.0
2019-03-08,0.018264536504024372,0.0
2019-03-11,0.006777183857769618,0.0
2019-03-12,0.0056792562221952315,0.0
2019-03-13,-0.004210593990777819,0.0
2019-03-14,0.008375921119084546,0.0
2019-03-15,0.006922983728362525,0.0
2019-03-18,0.0074566110172468595,0.0
2019-03-19,0.016667019081255802,0.0
2019-03-20,0.017458215789406307,0.0
2019-03-21,0.010641278798924445,0.0
2019-03-22,0.01852735353664583,0.0
2019-03-25,0.013140312612930322,0.0
2019-03-26,-0.003599729676570478,0.0
2019-03-27,-0.005060603505247844,0.0
2019-03-28,-0.00611843087005253,0.0
2019-03-29,-0.009310728930390245,0.007295464855812453
2019-04-01,-0.001789842540336133,0.007295464855812453
2019-04-02,0.005215386660482125,0.007295464855812453
2019-04-03,0.012961499740942715,0.007295464855812453
2019-04-04,0.011129156707217036,0.007295464855812453
2019-04-05,0.010913438764822174,0.007295464855812453
2019-04-08,0.012639226452264427,0.007295464855812453
2019-04-09,0.014070958117775962,0.007295464855812453
2019-04-10,0.016145118745736018,0.007295464855812453
2019-04-11,0.015059164533613547,0.007295464855812453
2019-04-12,0.012202797558849022,0.008703337825212761
2019-04-15,0.0031790967886171817,0.008703337825212761
2019-04-16,0.005116019070886147,0.008703337825212761
2019-04-17,-0.006178825753531871,0.008703337825212761
2019-04-18,0.0019323784989928835,0.008703337825212761
2019-04-22,0.002808494900983178,0.008703337825212761
2019-04-23,0.017479906976682297,0.008703337825212761
2019-04-24,0.0029868803056598107,0.008703337825212761
2019-04-25,0.008990775734413559,0.008703337825212761
