date,y_true,y_pred
2015-01-02,-0.019080783358484624,0.0
2015-01-05,0.01804490987801799,0.0
2015-01-06,0.027028634383464156,0.0
2015-01-07,0.00689145656118666,0.0
2015-01-08,-0.015587246131612784,0.0
2015-01-09,-0.018102296999485797,0.0
2015-01-12,-0.01931706322822658,0.0
2015-01-13,-0.008875812661856629,0.0
2015-01-14,0.005170586439037361,0.0
2015-01-15,0.01980751094347465,0.0
2015-01-16,0.026394445589167627,0.0
2015-01-20,0.017768497767321863,0.0
2015-01-21,0.011941115827646521,0.0
2015-01-22,-0.0336021544649004,0.0
2015-01-23,-0.03510855939360332,0.0
2015-01-26,-0.021548268865626698,0.0
2015-01-27,-0.0047505683221528636,0.0
2015-01-28,0.007220270603360385,0.0
2015-01-29,0.009116705322732102,0.0
2015-01-30,0.023530421814398267,0.0
2015-02-02,0.022566524418804107,0.0
2015-02-03,0.00806155631706518,0.0
2015-02-04,0.00464043921789065,0.0
2015-02-05,0.010135269632474837,0.0
2015-02-06,0.017127493838286517,0.0
2015-02-09,0.032129354872753126,0.0
2015-02-10,0.023725904465850503,0.0
2015-02-11,0.020360476073448652,0.0
2015-02-12,0.007756485374035578,0.0
2015-02-13,0.004911694571568281,0.0
2015-02-17,0.009562840503861648,0.0
2015-02-18,0.009321939499573693,0.0
2015-02-19,0.008827027302444794,0.0
2015-02-20,-0.002556668596609756,0.0
2015-02-23,0.0030110286714154443,0.0
2015-02-24,-0.0034750764195722633,0.0
2015-02-25,0.010648227378405465,0.0
2015-02-26,-0.002315404775611207,0.0
2015-02-27,-0.0027887289737227408,0.0
2015-03-02,-0.011812578473114848,0.0
2015-03-03,-0.01753815584678581,0.0
2015-03-04,-0.00888273867732933,0.0
2015-03-05,-0.028357215708464244,0.0
2015-03-06,-0.02242457097850254,0.0
2015-03-09,-0.020638828125844322,0.0
2015-03-10,-0.00552818459248727,0.0
2015-03-11,0.012705403500596067,0.0
2015-03-12,0.006450875277119495,0.0
2015-03-13,0.025462402501057534,0.0
2015-03-16,0.01089797789921028,0.0
2015-03-17,0.013013296624541548,0.0
2015-03-18,-0.00047004600690942887,0.0
2015-03-19,-0.0009428831617481338,0.0
2015-03-20,-0.029340196641433343,0.0
2015-03-23,-0.02861427334898583,0.0
2015-03-24,-0.02459244357089571,0.0
2015-03-25,0.013464919868554297,0.0
2015-03-26,0.0024160068672957674,0.0
2015-03-27,0.00024174347502547408,0.0
2015-03-30,-0.01201359986605032,0.0
2015-03-31,0.007931824656268288,0.0008681516015178286
2015-04-01,0.007223706637235992,0.0008681516015178286
2015-04-02,0.0105796235597415,0.0008681516015178286
2015-04-06,0.003584606864812814,0.0008681516015178286
2015-04-07,0.009551207176123228,0.0008681516015178286
2015-04-08,0.003581183494578683,0.007774193778836364
2015-04-09,-0.00214916710522043,0.007774193778836364
2015-04-10,0.002847627177989478,0.007774193778836364
2015-04-13,0.002142606566285347,0.007774193778836364
2015-04-14,-0.008643525533724055,0.007774193778836364
2015-04-15,-0.00047405683538883205,0.0036649693494090843
2015-04-16,0.002612532338518122,0.0036649693494090843
2015-04-17,0.026649183823736867,0.0036649693494090843
2015-04-20,0.013656864617933473,0.0036649693494090843
2015-04-21,0.022746934810920074,0.0036649693494090843
2015-04-22,0.0153777458600498,0.00678941014998737
2015-04-23,0.014625938839973564,0.00678941014998737
2015-04-24,0.0011585967294177773,0.00678941014998737
2015-04-27,-0.015612530909862376,0.00678941014998737
2015-04-28,-0.006706024037139437,0.00678941014998737
2015-04-29,-0.0009268053413359074,0.001403645998348407
2015-04-30,-0.002586729400131147,0.0019954960790569873
2015-05-01,-0.02323770503842325,-0.0001449901615618304
2015-05-04,-0.016830720841207375,0.004288343228101429
2015-05-05,0.013099545413960391,0.008914715477273136
2015-05-06,0.016486495567542597,0.009249393693594489
2015-05-07,0.0037647964963818613,0.0074797732994870015
2015-05-08,-0.006294471578210696,0.007637793722668346
2015-05-11,0.014839117034823808,0.009700165057222052
2015-05-12,0.016998884466913673,0.006704114944137662
2015-05-13,0.017617566162509302,0.005473241398460512
2015-05-14,-0.000921043473959556,0.0018647034986200388
2015-05-15,0.002997057077226649,0.005656302321002328
2015-05-18,0.002524398550575075,0.006467445719786887
2015-05-19,0.004367289561303265,-0.001690929522565839
2015-05-20,-0.010878417816998416,-0.0013207222212108238
2015-05-21,0.003432052595321466,0.0015190643907296503
2015-05-22,0.0020620961729621765,0.003938523480015594
2015-05-26,0.00926570702413274,0.008910705929643943
2015-05-27,-0.006645999008188116,-0.00041355912174986765
2015-05-28,-0.006659735265868831,0.0015553062767336477
2015-05-29,0.002763131984561659,0.001550796111255102
2015-06-01,-0.009240110034971601,0.002565989102795826
2015-06-02,-0.010422810071161354,0.0013050946021966516
2015-06-03,-0.023733092135967287,0.0028253894090720304
2015-06-04,-0.016850415739656753,0.0053234264196219926
2015-06-05,0.001860852288157932,0.0046959074269120014
2015-06-08,0.013564240083674104,0.004576957228220445
2015-06-09,0.007055514858682266,0.005255794762409322
2015-06-10,-0.014513338593278314,0.006297933545771164
2015-06-11,-0.008397544550614429,0.006876326704741286
2015-06-12,0.0009370091295576604,0.00802358947842659
2015-06-15,0.015906775280313576,0.0031472144482953776
2015-06-16,-0.003519837307299169,0.006915672810471273
2015-06-17,0.004205620880689026,0.004662736434942434
2015-06-18,-0.003953080068432086,0.00524545967347349
2015-06-19,0.004222391932795152,0.004974405795210921
2015-06-22,-0.006315082689053596,0.0012181866604684451
2015-06-23,-0.015496902630172695,0.0029576440450260364
2015-06-24,-0.032352978269227325,0.001641116316197049
2015-06-25,-0.029042683920862688,0.0018388533429214027
2015-06-26,-0.013819567703298535,0.003050119759007079
2015-06-29,0.009145696904260144,0.00500233862854431
2015-06-30,0.004097828235049087,0.006153241061336259
2015-07-01,-0.0012003179027593206,0.007210939493704287
2015-07-02,-0.019108112931404797,0.004769778049910355
2015-07-06,-0.018941770148931843,0.005191272399769662
2015-07-07,-0.0045745220522627,0.0017428203862911676
2015-07-08,0.02698306141835107,0.005152534383078286
2015-07-09,0.034693882331714034,0.004169001113931748
2015-07-10,0.019121114322470028,0.0013191588917707525
2015-07-13,0.016735784771394844,0.0037727939816792505
2015-07-14,0.028249785906088374,0.0033678278606638656
2015-07-15,0.03329364643368427,0.004852721365790811
2015-07-16,0.013927854901200479,0.003928683946737086
2015-07-17,-0.017650210428290715,0.0024281659151398753
2015-07-20,-0.025041838050280835,0.0033966769591067714
2015-07-21,-0.023793994879142116,0.0033030349466007243
2015-07-22,-0.01653713009571622,0.007209989828344662
2015-07-23,-0.005414952375955748,0.005520380768845007
2015-07-24,0.006588230401645197,0.003993914019165253
2015-07-27,0.017473919738291044,0.0025408845190734784
2015-07-28,0.005180167326143268,0.00409987727506182
2015-07-29,-0.006824380475663703,0.003218542270736445
2015-07-30,-0.014619518782269855,0.003939365305742375
2015-07-31,-0.0016453995813740401,0.0034127483029455443
2015-08-03,-0.006158198660108412,0.0037413941520216577
2015-08-04,0.00047495746273273014,0.004259997238954234
2015-08-05,0.006331372233172406,0.002693678415315509
2015-08-06,0.001187207484386765,0.004025050517060963
2015-08-07,0.004973435882584445,0.0025275628690539283
2015-08-10,-0.013413537015238128,0.002077880393123642
2015-08-11,0.006622512079501721,0.0006749795044507361
2015-08-12,0.007765611676869253,0.0015155743298461842
2015-08-13,0.0054341432827834995,0.0024753957527515256
2015-08-14,-0.006148005357794724,-9.946127208266407e-05
2015-08-17,-0.036523901254784996,0.00048402822417261754
2015-08-18,-0.070272739918728,0.00047361312000090023
2015-08-19,-0.1038857408874637,0.0006970026473601821
2015-08-20,-0.08707769352049625,0.0051788929033019055
2015-08-21,0.0010105382594968566,-0.0034519205430330194
2015-08-24,0.06420953095132464,-0.0038432369581968056
2015-08-25,0.07410791433337621,0.010398334738817794
2015-08-26,0.015783894854893767,0.010726194153620494
2015-08-27,-0.039773726000504196,0.01268279585584277
2015-08-28,-0.017893057147594146,-0.002023685420086774
2015-08-31,-0.007986059345689536,-0.0012495487286705278
2015-09-01,0.00920253478479161,0.005717881262445175
2015-09-02,0.012954850859515773,0.003291387994659778
2015-09-03,-0.0010027806340277483,0.002698364012459387
2015-09-04,0.024382286768727196,0.009972185066435556
2015-09-08,0.0014839863752535007,-0.002200635658101912
2015-09-09,0.012215076004777921,-0.006947158310661763
2015-09-10,0.015034185792787313,-0.000916117435939497
2015-09-11,0.014477008201186067,0.0011642864256853453
2015-09-14,0.010107317451022583,0.004103458876901716
2015-09-15,-0.02026260750498645,0.0023078889669884157
2015-09-16,-0.014477008201185996,0.00042915915460835815
2015-09-17,-0.02458228531964309,0.0018385116345035631
2015-09-18,-0.004503392641657943,0.003570453476252154
2015-09-21,-0.014438837234769296,0.0007423961405731669
2015-09-22,0.0007539287688846435,0.0022840205542522386
2015-09-23,-0.024880682026789117,0.004505840692651483
2015-09-24,-0.029260490169563332,0.0056189184700298715
2015-09-25,-0.007817499601281115,0.0030478415388967175
2015-09-28,0.015812594612677096,0.0083991507540204
2015-09-29,0.034263020754301064,0.011172046121906554
2015-09-30,0.034095599534652944,0.000908415306433939
2015-10-01,0.03481201187348692,-0.0017314064432852173
2015-10-02,0.025373913294972034,0.002950360873466087
2015-10-05,0.010466210052147566,0.001955090106626232
2015-10-06,0.01359247598931543,0.0012778244582441138
2015-10-07,0.010164612492799286,-0.005455373602938608
2015-10-08,0.00338408331808852,-0.006383095750240012
2015-10-09,-0.00289712736833517,-0.008283285571448137
2015-10-12,0.008631092139226125,-0.007145433064052645
2015-10-13,0.012708541618669085,-0.006771658399919557
2015-10-14,0.018445856386543953,-0.005730623757874076
2015-10-15,0.0030985859221988495,-0.004478408768212217
2015-10-16,-0.006453959329968541,-0.00480792272034581
2015-10-19,0.012032664199761168,0.0010158359140977622
2015-10-20,0.04217284989620273,-0.00020625282974244975
2015-10-21,0.0459312005262194,0.0013272818183439699
2015-10-22,0.017897060252934117,0.0011192998417910971
2015-10-23,0.005233816335848639,-0.0006000443530033373
2015-10-26,0.0063926880758003604,0.006118765462832742
2015-10-27,0.0055134914462826885,0.006008215283641968
2015-10-28,-0.00045403989983336125,0.005579916920984867
2015-10-29,0.0074822213816323,0.0043658594105295155
2015-10-30,0.015232718310548473,0.0057382069403581195
2015-11-02,0.003400155422664706,0.007323635971292452
2015-11-03,0.001579950545162305,0.00515155408718316
2015-11-04,-0.009293954454681685,0.004926640131711148
2015-11-05,-0.012982751779025335,0.006407665766736178
2015-11-06,-0.016830092271714663,0.0067729175886324655
2015-11-09,-0.01583870177593112,0.0007436500883129277
2015-11-10,-0.029075196857425628,-1.5648451597599678e-05
2015-11-11,-0.013391980877463874,0.001546332314043317
2015-11-12,-0.004405860840825214,0.0018043433450604886
2015-11-13,0.03044979899404091,0.0021907636498319674
2015-11-16,0.01979352526846036,0.001940034388631924
2015-11-17,0.026827287862870666,0.0019344060026652633
2015-11-18,0.005934697279410919,0.0034337914327903394
2015-11-19,0.001593981741683229,0.0038220739559159935
2015-11-20,-0.008862673172399848,0.0016999247408149441
